,temp,rain,production,futures,rust
1551,27.21,82.2525,4250.0,1.3095,11.807692307692308
1552,27.21,82.2525,4250.0,1.2375,8.0
1553,27.21,82.2525,4250.0,1.2435,8.0
1554,27.21,82.2525,4250.0,1.2590000000000001,8.0
1555,27.3725,127.764,4250.0,1.2295,14.666666666666666
1556,27.3725,127.764,4250.0,1.2575,16.0
1557,27.3725,127.764,4250.0,1.2675,16.0
1558,27.3725,127.764,4250.0,1.2455,16.0
1559,27.3725,127.764,4250.0,1.3116,16.0
1560,27.1024,151.836,4250.0,1.2955,16.0
1561,27.1024,151.836,4250.0,1.226,16.0
1562,27.1024,151.836,4250.0,1.2075,16.0
1563,27.1024,151.836,4250.0,1.204,16.0
1564,27.1024,151.836,4250.0,1.262,16.0
1565,26.3971,107.0,4250.0,1.214,1.1666666666666667
1566,26.3971,107.0,4250.0,1.2285,1.0
1567,26.3971,107.0,4250.0,1.2175,1.0
1568,26.3971,107.0,4250.0,1.196,1.0
1569,25.9741,73.0,5000.0,1.1640000000000001,15.5
1570,25.9741,73.0,5000.0,1.1865,15.5
1571,25.9741,73.0,5000.0,1.1425,15.666666666666666
1572,25.9741,73.0,5000.0,1.17,15.5
1573,25.9741,73.0,5000.0,1.2237,13.5
1574,24.6914,9.0,5000.0,1.2275,27.195121951219512
1575,24.6914,9.0,5000.0,1.1725,30.0
1576,24.6914,9.0,5000.0,1.1520000000000001,30.0
1577,24.6914,9.0,5000.0,1.1385,30.0
1578,24.6914,9.0,5000.0,1.1438,30.0
1579,24.7691,6.0,5000.0,1.1165,28.405797101449274
1580,24.7691,6.0,5000.0,1.1505,29.80952380952381
1581,24.7691,6.0,5000.0,1.103,25.666666666666668
1582,24.7691,6.0,5000.0,1.1165,28.405797101449274
1583,24.7691,6.0,5000.0,1.114,25.666666666666668
